id	title	title_en	keywords_en	keywords_fr	authors	date	langue	translated
22563	Les fonctions de la micro-distance dans le Jardin botanique de Naples	How does Distance Matter? Naples’ Botanical Garden at the Micro Scale Level	espace,garden,material/symbolic,Naples	concret/symbolique,espace,jardin,Naples	Estebanez Jean	2009-09-10	fr	true
22572	Zadora-Rio Elisabeth (dir.), 2008, Des Paroisses de Touraine aux communes d'Indre et Loire. La formation des territoires, Tours, FERACF, 303 p.				Verdier Nicolas	2009-09-21	fr	false
22573	Der Einfluss ungesteuerter Urbanisierung auf die Grundwasserressourcen am Beispiel der indonesischen Millionenstadt Yogyakarta	The effect of uncontrolled urbanization in regard to the availability of groundwater demonstrated with the example of the Indonesian million city Yogyakarta	urbanization,urban groundwater replenishment,pollution of the groundwater,water supply system,Yogyakarta (Indonesia)	urbanisation,système d'alimentation en eau,réapprovisionnement des nappes phréatiques urbaines,pollution des nappes phréatiques,Yogyakarta (Indonésie)	Putra Doni P.E.,Baier Klaus	2009-09-29	de	true
22644	La dynamique spatio-temporelle des prix immobiliers à différentes échelles : le cas des appartements anciens à Paris (1990-2003)	Spatial-temporal dynamics of property values at different geographical levels: the case of old housing stock in downtown Paris (1990-2003)	housing market,Paris,spatial analysis,neighborhoods,dissimilarities	marché du logement,Paris,analyse spatiale,voisinages,discontinuités	Guérois Marianne,Le Goix Renaud	2009-10-05	fr	true
22583	Quartier durable ou éco-quartier ?	Quartier durable or éco-quartier?	écoquartier,écoquartiers,éco-quartier,éco-quartiers,quartier durable,quartiers durables,sustainable district,sustainable districts,sustainable neighbourhood,sustainable neighbourhoods,urban activities,sustainable city,ecocity,urban planning,conceptual frame,urban growth,urban sprawl,sustainable development,epistemology,urban geography,housing,urban policy,semantics,urban,urbanization	écoquartier,écoquartiers,éco-quartier,éco-quartiers,quartier durable,quartiers durables,agglomération,agglomérations,aménagement du territoire,cadre conceptuel,croissance urbaine,développement durable,développement urbain,développement durable urbain,durabilité urbaine,épistémologie,extension urbaine,géographie urbaine,habitat,planification urbaine,politique de la ville,politique urbaine,sémantique,urbain,urbanisation,urbanisme,ville	Boutaud Benoît	2009-09-24	fr	true
22651	Fronts écologiques et éco-conquérants : définitions et typologies. <br />L’exemple des « ONG environnementales en quête de Côte Sauvage (Afrique du Sud) »	Eco-frontiers and eco-settlers: definitions and classifications. Environmental NGOs networking on the South African Wild Coast	classification,eco-frontier,eco-settler,networks,NGO,South Africa,stakeholders,Wild Coast,Xolobeni	acteurs,Afrique du Sud,Côte Sauvage,éco-conquérant,front écologique,ONG,réseaux,typologie,Xolobeni	Guyot Sylvain	2009-10-05	fr	true
22707	Cartographie des changements de l’occupation du sol entre 1990 et 2002 dans le nord du Sénégal (Ferlo) à partir des images Landsat	Mapping of changes of land-cover between 1990 and 2002 in the north of Senegal (Ferlo) from Landsat images	Ferlo,land-cover,land-use,Landsat,multi-temporal analysis,Senegal	analyse diachronique,Ferlo,Landsat,occupation du sol,Sénégal,utilisation du sol	Sarr Mamadou Adama	2009-10-07	fr	true
22685	Eloge de la concentration urbaine. Plaidoyer de la Banque mondiale en faveur de la grande ville.	Urban concentration Praise. The World Bank for big cities.	anti-urban ideologies,World Development Annual Report,urban concentration,development,World Bank	banque mondiale,concentration urbaine,développement urbain,nouvelle économie géographique,centre-périphérie	Cavin Joëlle Salomon	2009-10-02	fr	true
22695	Les ambiguïtés de la nouvelle doctrine spatiale de la Banque mondiale 	The paradox of the World Bank’s new spatial doctrine	World Development Annual Report ; globalized enclaves ; center-periphery ; new spatial economy; economic geography ; World bank ; regional development,developing countries	banque mondiale,concentration urbaine,développement urbain,nouvelle économie géographique,centre-périphérie	Giraut Frédéric	2009-10-02	fr	true
22699	A propos du géosystème				Guermond Yves	2009-10-05	fr	false
22725	Covisibilité et peuplement aux Açores. <br />Estimation de l’importance du facteur de covisibilité dans la répartition des populations aux Açores	Viewshed analysis and peopling in Azores. How important Viewshed factor is for people repartition in Azores archipelago?	archipelago,Azores,digital terrain model,peopling,viewshed	Açores,archipel,covisibilité,modèles numériques de terrain,peuplement	Marrou Louis,Rousseaux Frédéric	2009-10-13	fr	true
22716	La première carte moderne de Tunis (1831-1832) <br />Le travail de Falbe en contexte	The first modern map of Tunis (1831-1832) The Falbe’s work in its context	archaeology,cartography,colonisation,Falbe,innovation,politics,semiotics,spatial representation,territory,Tunis	archéologie,cartographie,colonisation,Falbe,innovation,politique,représentation spatiale,sémiotique,territoire,Tunis	Baïr Houda	2009-10-13	fr	true
22746	La côte marocaine à vélo (février 2007) : Casablanca				Koper Bruno	2009-11-02	Fr	false
22747	La lutte des places à Chamonix : Quand la mort devient enjeu spatial	Fighting over places: the space of the dead in Chamonix	cemetery,identity,location,place,space of the dead,world of the living	Chamonix,cimetière,emplacement,espace des morts,identité,monde des vivants,place	Petit Emmanuelle	2009-10-28	fr	true
22762	Daudel Christian, 2008, <em>Jean Demangeot : géographe de terrain</em>, Paris, L'Harmattan, 350 p.				Wolff Denis	2009-11-12	fr	false
22763	Une méthode pour agréger les localisations cognitives : les moyennes sur listes chaînées de points	A method to aggregate cognitive localisations: The averages over chained lists of points	aggregation,cognitive image,GIS,satial cognition,welfare	agrégation,bien-être,cognition spatiale,image cognitive,SIG	Roulier Frédéric	2009-11-24	fr	true
22771	The <em>World Development Report</em> 2009: The Beginning of A Space Odyssey?				Walther Olivier	2009-11-18	en	false
22773	Bouillon Fl., 2009, <em>Les mondes du squat. Anthropologie d’un habitat précaire</em>, Paris, PUF/Le Monde, 245 p.				Matthey Laurent	2009-11-18	fr	false
22775	Les disparités spatiales de santé en ville : l’exemple de Vientiane (Laos)	Spatial health disparities within city: the case of Vientiane, Lao PDR	health geography,Lao PDR,Vientiane,place of residence,space appropriation,multilevel regression model,cross-level interaction	géographie de la santé,Laos,Vientiane,lieu de résidence,appropriation de l’espace,modèle de régression multiniveaux,interaction inter-niveaux	Vallée Julie	2009-11-23	fr	true
22990	Blanchon D. avec Boissière A. (cartographe), 2010, Atlas mondial de l’eau, collection Atlas/monde, Paris, Autrement.				Hugonie Gérard	2010-03-10	fr	false
22806	La restauration écologique : une nouvelle formation du monde ?	Ecological Restoration: Reshaping the World?	restoration ecology,pragmatism,environmental art,environmental aesthetics	restauration écologique,pragmatisme,art environnemental,esthétique environnementale	Blanc Nathalie,Lolive Jacques	2009-12-14	fr	true
22832	L’enjeu écologique dans le travail des Land et <em>Reclamation Artists</em>	The ecological challenge in Reclamation Artists work	art,ecology,Reclamation Art,landscape	art,écologie,Reclamation Art,paysage	Lausson Adeline	2009-12-14	fr	true
22791	Du géosystème au géoanthroposystème				Reymond Henri	2009-12-01	fr	false
22817	Habiter la planète numérique				Pumain Denise	2009-12-06	fr	false
22818	Analyse spatiale de la prolifération de <em>C. gigas</em> en Bretagne	Spatial analysis of C. Gigas proliferation in Brittany (France)	biogeography,Brittany,coastal zone,Crassostrea gigas,GIS,global change,invasive species,oyster	biogéographie,Bretagne,changement climatique,Crassostrea gigas,espèce invasive,huître,littoral,SIG	Le Berre Iwan,Hily Christian,Lejart Morgane,Gouill Raphaël	2009-12-08	fr	true
22846	David Harvey, 2008, Géographie de la domination, Paris, Les Prairies Ordinaires, 118 p.				Boichot Camille	2009-12-15	fr	false
22848	Jérôme Dubois J., 2009, <em>Les politiques publiques territoriales. La gouvernance multi-niveaux face aux défis de l’aménagement</em>. Presses Universitaires de Rennes, 216 p.				Gaudin Jean-Pierre	2009-12-16	fr	false
22849	Usability evaluation for a web-based public participatory GIS: A case study in Canmore, Alberta		multicriteria site selection analysis,usability evaluation,Web-PPGIS	analyse multi-critères de sélection de sites d’implantation,évaluation de l’ergonomie des programmes,SIG participatifs en ligne	Meng Yunliang,Malczewski Jacek	2009-12-17	en	false
23171	Les figures du pouvoir à Harbin pendant la « Guerre de quinze ans » (1931-1945)				Breuillard Sabine	2010-07-26	fr	false
22858	, Centro Nacional de Informacion Geografica, Madrid, 387 p.				Verdier Nicolas	2009-12-17	fr	false
22861	Desse R.-P., Fournié A., Gasnier A., Lemarchand N., Metton A. et Soumagne J. (dir.), 2008, <em>Dictionnaire du commerce et de l’aménagement</em>, Rennes, PUR, 357 p.				Fleury Antoine	2009-12-22	fr	false
22860	Humphreys Laud, 2007, <em>Le commerce des pissotières. Pratiques homosexuelles anonymes dans l’amérique des années 1960</em>, Paris, La découverte.				Blidon Marianne	2009-12-17	fr	false
22862	JournalBase - A Comparative International Study of Scientific Journal Databases in the Social Sciences and the Humanities (SSH)		bibliometry,humanities,science assessment,social sciences		Dassa Michèle,Kosmopoulos Christine,Pumain Denise	2010-01-08	en	false
22869	Dynamiques urbaines et mutations des espaces agricoles en Languedoc-Roussillon (France)	Urban trends and changes in the open spaces in Languedoc-Roussillon (France)	agriculture,land use,periurban area,spatial analysis,urban sprawl	agriculture,analyse spatiale,espace périurbain,étalement urbain,occupation du sol	Abrantes Patricia,Soulard Christophe,Jarrige Françoise,Laurens Lucette	2010-01-13	fr	true
22881	Contribution béninoise à la géographie	Beninese’s Contribution to Geography	Beninese geography,development,epistemology,geographic thought,inductive or deductive approach,thesis	développement,enseignement,géographie béninoise,laboratoires,thèses	Agossou Noukpo	2010-01-19	fr	true
22964	Vers la mise en œuvre d’une action collective pour gérer les risques naturels littoraux en France métropolitaine	Towards the implementation of a collective action for managing natural coastal risk in France	coastal defenses,collective action,France,Integrated Coastal Zone Management (ICZM),natural disasters,natural risks,stakeholders	acteurs,catastrophes naturelles,défense côtière,France,GIZC,risques naturels,stratégies de gestion	Deboudt Philippe	2010-03-03	fr	true
22902	Le dilemme géographique des partis sociaux-démocrates : l’exemple des partis socialistes en Belgique	The geographical dilemma of social democrat parties: the example of socialist parties in Belgium	geographical heterogeneity,political attitude,social democrat parties,social supervision	attitude politique,encadrement social,hétérogénéité géographique,partis sociaux-démocrates	Hamme Gilles Van	2010-02-03	fr	true
22930	Réseaux de télécommunications et aménagement des territoires	Telecommunication networks and local development policy. Heading toward a “territorial digital divide 2.0”?			Moriset Bruno	2010-02-16	fr	true
