"id","SCHID","title","title_en","keywords_en","keywords_fr","authors","date","langue","translated","DatePublication","Rubrique","Auteur","TypeDocument","Disponibilite","VisuTot","Visu07","Visu08","Visu09","Visu10","Visu11","Visu12","Visu13","Visu14","citedby","citing"
25310,"","L’influence des parties prenantes dans les grands projets urbains","The influence of stakeholders in large urban projects. The cases of the Quartier des spectacles de Montréal and Lyon Confluence",";project management;North America;large urban project;grand projet urbain;Amérique du Nord;participation publique;gouvernance;Urban planning;Citizen participation;France;process;acteurs;parties prenantes;Canada;Urbanisme;gestion de projet;processus;stakeholders;governanc","acteurs,Amérique du Nord,Canada,France,gestion de projet,gouvernance,grand projet urbain,participation publique,parties prenantes,processus,Urbanisme",";Isabelle , Thomas-Maret;Laurent , Viel;Fella Amina , Maherzi;Gonzalo , Lizarralde","2012-04-26","fr","true","26-04-2012","Rubriques Aménagement, Urbanisme 2012","Laurent VielGonzalo LizarraldeFella Amina MaherziIsabelle Thomas-Maret","Article","Texte intégral",9486,0,0,0,0,0,3594,2981,2911,NA,NA
2154,"3779852770085058080","Scale and the Wartime Saturday Evening Post: A Geographical Strategy of Nation Building","",";scale;échelle géographique;Saturday Evening Post;identité nationale;national identit","échelle géographique,identité nationale,Saturday Evening Post",";Louise , Appleton","2002-06-24","en","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
25076,"","Débat entre Denise Pumain et Henri Reymond à propos de l'article « T-Sphère » et médiance espace/étendue. L’antagoniste contradictoire et le concept de géoanthroposystème","","","",";Denise , Pumain;Henry , Reymond","2011-02-10","fr","false","10-02-2011","Vie Scientifique Débats Le Géosystème","Denise PumainHenry Reymond","Article","Texte intégral",606,0,0,0,0,0,198,218,190,NA,NA
18862,"","Présence de la publicité automobile dans la presse écrite belge : Analyse des quotidiens La Libre Belgique et Le Soir et des hebdomadaires Trends-Tendances et Le Vif-L’Express","Presence of car advertising in the Belgian written press: Analysis of the dailies La Libre Belgique and Le Soir and the weeklies Trends-Tendances and Le Vif-L’Express",";publicité;réchauffement climatique;cars;automobile;presse écrite;advertising;CO2;written press;global warmin","automobile,CO2,presse écrite,publicité,réchauffement climatique",";Pierre , Ozer","2008-06-02","fr","true","02-06-2008","Vie Scientifique Débats L'automobile et les émissions de CO2","Pierre Ozer","Article","Texte intégral",6663,0,1922,1387,865,666,770,597,456,NA,NA
1018,"312768424524227714","Ethnoburb versus Chinatown : Two Types of Urban Ethnic Communities in Los Angeles","",";cultural geography;géographie culturell","géographie culturelle",";Li , Wei","1998-12-10","en","false","10-12-1998","Transversalités Dossiers 1997 Colloque ""les problèmes culturels des grandes villes"", 8-11 décembre 1997","Li Wei","Article","Texte intégral",7327,264,788,862,851,1109,955,1346,1152,20,4
333,"15677838157539969624","The Region : A basic Concept for understanding local Areas and Global Systems","",";region;cultural area;regional development;functional region;historical regio","",";Antoine S. , Bailly","1998-02-02","en","false","02-02-1998","Transversalités Dossiers 1998 Fragments of regional science in honour of Jean Paelinck","Antoine S. Bailly","Article","Texte intégral",6724,152,702,814,559,738,816,1478,1465,4,2
10461,"","Fondements et approche d’un modèle cognitif du déplacement","Underpinning and approach for a cognitive modeling of wayfinding Computing real and perceived displacement difficulties for disabled people in public buildings",";wayfinding;orientation;mental map;perception spatiale;carte mentale;système d’information géographique;affordances;geographical information system;spatial perceptio","système d’information géographique,perception spatiale,orientation,carte mentale,affordances,wayfinding",";Pierre-Emmanuel , Michon;David , Duguay;Geoffrey , Edwards","2007-10-01","fr","true","01-10-2007","Transversalités Dossiers 2007-2006 Sélection des meilleurs articles de SAGEO 2005","Pierre-Emmanuel MichonDavid DuguayGeoffrey Edwards","Article","Texte intégral",3655,168,744,743,571,395,293,378,363,NA,NA
3144,"13243337309915853256","Traduire Christaller en français. Textes seuils, réception, récit de découverte","Translate Christaller in French",";Christaller;traduction;théorie des lieux centraux;translation;theory of central place","Christaller,théorie des lieux centraux,traduction",";M. , Covindassamy;G. , Djament","2005-01-25","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
4955,"7806833989646099925","Les compagnies aériennes low cost sont-elles toujours un levier du développement local ?","",";économie géographiqu","économie géographique",";Jean , Bouinot","2007-03-09","fr","false","09-03-2007","Vie Scientifique Débats Chronique d'économie géographique","Jean Bouinot","Article","Texte intégral",9365,555,1377,1072,715,600,1562,1987,1497,0,0
996,"11792576881837976183","A geographical method to assess technological hazards.The example of the storage and the distribution of the fuel oils in the urban region of Ile-de-France","",";évaluation des risques;transport de matières dangereuses;technological hazards;risque majeur;transport of hazardous substances;risk assessment;GIS;SI","évaluation des risques,risque majeur,transport de matières dangereuses,SIG",";Sandrine , Glatron","2001-07-04","en","false","04-07-2001","Transversalités Dossiers 1999 11th European Colloquium on Quantitative and Theoretical Geography. Durham Castle, UK, September 3-7, 1999","Sandrine Glatron","Article","Texte intégral",2495,151,429,459,396,275,161,250,374,0,1
26080,"16276926260691188890","Recompositions territoriales en Provence-Alpes-Côte d’Azur : Analyse croisée par les mobilités quotidiennes et résidentielles","Territorial Reorganisation in the Provence-Alpes-Côte d’Azur Region: Cross-Analysis through Daily and Residential Mobility",";Dominant Flows;métropolisation;Commuting;Provence-Alpes-Côte d’Azur Region;Provence-Alpes-Côte d’Azur;flux dominants;navettes domicile-travail;migrations résidentielles;Urban Network;Residential Mobility;réseaux urbains;Metropolisatio","métropolisation,réseaux urbains,navettes domicile-travail,migrations résidentielles,flux dominants,Provence-Alpes-Côte d’Azur",";Giovanni , Fusco;Floriane , Scarella","2013-11-29","fr","true","29-11-2013","Rubriques Espace, Société, Territoire 2013","Giovanni FuscoFloriane Scarella","Article","Texte intégral",1493,0,0,0,0,0,0,336,1157,1,18
3790,"10419638455288387263","Time and space scales for measuring urban growth ","",";France;concentration;urban growth;système de villes;urban sprawl;étalement urbain;hiérarchisation;space-tim","étalement urbain,hiérarchisation,système de villes,France",";Denise , Pumain;Fabien , Paulus;Anne , Bretagnolle","2002-07-25","en","false","25-07-2002","Transversalités Dossiers 2001 12th European Colloquium on Quantitative and Theoretical Geography.St-Valery-en-Caux, France, September 7-11, 2001. St-Valery-en-Caux, France, September 7-11, 2001","Anne BretagnolleFabien PaulusDenise Pumain","Article","Texte intégral",7084,486,1235,1137,964,869,779,899,715,47,13
23733,"17495142995204539687","Entre patrimoine, tourisme et agriculture : difficulté d’un choix de gestion dans un espace multifonctionnel. Application aux chinampas de Xochimilco (Mexique)","Between heritage, tourism and agriculture: difficulty of a choice of management in a multifunctional space. Application to chinampas Xochimilco (Mexico).",";management; multifunctionality; heritage; tourism; agriculture; Mexico City;gestion ; multifonctionnalité ; patrimoine ; tourisme ; agriculture ; Mexic","gestion ; multifonctionnalité ; patrimoine ; tourisme ; agriculture ; Mexico",";Céline , Clauzel","2011-05-27","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8
26483,"","Simuler les évolutions de l’utilisation du sol pour anticiper le futur d’un territoire","Simulating land use change to anticipate the becoming of a territory. Critical analysis of a geoprospective experience in a peri-urban catchment (Yzeron, Lyon metropolitan area)",";territory;spatial strategic foresight;spatial land cover modeling;atelier participatif;territoire;participatory workshop;géoprospective;utilisation du sol;simulation;scenario building;scénario;land us","géoprospective,territoire,atelier participatif,scénario,simulation,utilisation du sol",";Anne , Rivière-Honegger;Thierry , Joliveau;Clément , Dodane","2014-10-01","fr","true","01-10-2014","Rubriques Systèmes, Modélisation, Géostatistiques 2014","Clément DodaneThierry JoliveauAnne Rivière-Honegger","Article","Texte intégral",513,0,0,0,0,0,0,0,513,NA,NA
305,"","Managing megacities","","","",";Rémy , Prud'homme","1996-04-12","en","false","12-04-1996","Transversalités Dossiers 1996 Les Bonnes Feuilles du PIRVILLES","Rémy Prud'homme","Article","Texte intégral",1566,39,197,264,318,212,213,207,116,NA,NA
1514,"14695141168506686219","Participation et construction de barrage à Alqueva (Portugal). Quelles méthodes, quels moyens ?","Participation and Dam Construction in Alqueva (Portugal). What Methods, what Means?",";Portugal;dam;barrag","barrage,Portugal",";Fabienne , Wateau","2004-12-16","fr","true","16-12-2004","Transversalités Dossiers 2005-2002 Séminaire de recherche du GDR Rés-Eau-Ville (CNRS 2524) ""L'eau à la rencontre des territoires"", Montpellier, France, 27-28 et 29 mai 2004","Fabienne Wateau","Article","Texte intégral",2167,167,557,545,325,202,153,132,86,1,0
6288,"9369789144628550123","Sous la page, la qualité ! et les nouveautés…","","","",";Denise , Pumain;Christine , Kosmopoulos","2007-05-31","fr","false","31-05-2007","Vie Scientifique Éditoriaux","Denise PumainChristine Kosmopoulos","Editorial","Texte intégral",1273,670,180,155,76,54,43,62,33,0,0
497,"17776733059003091715","L'apport de la sémiologie graphique de Jacques Bertin a la cartographie pour l’aménagement et l'urbanisme","Cartography in urban and regional planning : what brought the Jacques Bertin's graphic semiology to the discipline ?",";sémiologie graphiqu","sémiologie graphique",";Jean , Steinberg","2000-11-17","fr","true","17-11-2000","Transversalités Dossiers 1997 Colloque ""3O ans de sémiologie graphique""","Jean Steinberg","Article","Texte intégral",7279,283,942,1279,1250,960,692,919,954,0,0
23369,"6434177407385527896","Politiques de la fragmentation urbaine et violence, l’exemple de Kingston, Jamaïque","Urban fragmentation politics and violence, the case of Kingston, Jamaica.",";segregation;fragmentation;géopolitique;comparaisons;Jamaïque;Willy Linch syndrom;syndrome de Lynch;Jamaica;geopolitics;comparison;culture;Kingsto","Kingston,Jamaïque,fragmentation,géopolitique,culture,comparaisons,syndrome de Lynch",";Romain , Cruse","2010-11-25","fr","true","25-11-2010","Rubriques Espace, Société, Territoire 2010","Romain Cruse","Article","Texte intégral",5314,0,0,0,642,1178,1506,1088,900,0,14
2436,"71701339042918686","Calibrer un modèle d’évolution de l’occupation du sol urbain. L’exemple de Belfort","Calibrating a model of urban land change. An example in Belfort",";modélisation;prospective;urban planning;concertation participative;prospect;participative design;urbanisme;modelling;simulatio","concertation participative,modélisation,prospective,simulation,urbanisme",";Jean-Philippe , Antoni","2006-07-19","fr","true","19-07-2006","Rubriques Systèmes, Modélisation, Géostatistiques 2006","Jean-Philippe Antoni","Article","Texte intégral",5094,325,797,776,642,534,576,759,685,18,13
959,"9777460997876776955","Levy P., 2000, World Philosophie, Paris, Editions Odile Jacob, 220 p.","","","",";Christine , Kosmopoulos","2001-02-07","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
25569,"9539524002745732470","A geopolitics of peace","","","",";Denise , Pumain","2012-10-12","en","false","12-10-2012","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",407,0,0,0,0,0,145,182,80,0,0
3013,"17943971464730409664","Les conceptions initiales des élèves turcs de CM2 relatives aux séismes","The initial concept of fifth graduate turkishs students related to earhtquakes",";geology;physical geography;representation initial;concept;géologie;géographie physique;obstacle;earthquake;tremblement de terre;représentation initial","concept,représentation initiale,obstacle,géographie physique,géologie,tremblement de terre",";Burckin , Dal","2005-11-21","fr","true","21-11-2005","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2005","Burckin Dal","Article","Texte intégral",7898,616,1828,1451,1242,997,531,533,700,0,10
4856,"12713085985839421615","Socio-spatial lifestyles and segregation ","",";ségrégation globale;relative weights;valeurs initiales;spatial segregation;initial values;overall segregation;poids relatif;espace-temps quotidien;everyday life space;lifestyle;social segregation;mode de vie;ségrégation spatiale;ségrégation social","ségrégation sociale,ségrégation spatiale,ségrégation globale,espace-temps quotidien,mode de vie,valeurs initiales,poids relatif",";Schnell , Izhak;Benjamini , Yoav","1999-04-27","en","false","27-04-1999","Rubriques Espace, Société, Territoire 1999","Schnell IzhakBenjamini Yoav","Article","Texte intégral",5506,242,738,773,645,744,961,822,581,2,11
1572,"","Some methods for the determination and the evaluation of non-fragmented and minimal disturbed landscape areas 1","","","",";Olaf , Kappler","1998-12-10","en","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3352,"","Les représentations sociales du paysage comme outils de connaissance préalable à l'action. L'exemple des Alpes du nord","Social representations as a prerequisite knowledge to support local action. The example of the French Northern Alps",";modèle paysager;social representation;paysage;négociation;local development;développement local;landscape;représentation sociale;negociation;social modelling of landscap","représentation sociale,paysage,modèle paysager,développement local,négociation",";Emmanuel , Guisepelli","2005-05-03","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"","La publication scientifique en ligne et le libre accès. Pourquoi tant de retard ?","","","",";Christine , Kosmopoulos","2005-05-12","fr","false","12-05-2005","Vie Scientifique Éditoriaux","Christine Kosmopoulos","Editorial","Texte intégral",2552,119,554,1061,117,131,358,113,99,NA,NA
25588,"16410103917969209669","Transformation des mosaïques de forêt-savane par des pratiques agroforestières en Afrique subsaharienne (Guinée et Cameroun)","Transformation of the mosaics of forest-savannas by agroforestry practices in sub-Saharan Africa (Guinea, Cameroon)",";mosaïque forêt-savane;coffee;Systèmes agroforestiers;dynamique spatio-temporelle;caféier;cacaoyer;spatio-temporal dynamics;Guinée;food crops;Cameroun;Guinea;cocoa;mosaic forest-savannah;Cameroon;Agro-forestry system;innovation;cultures vivrière","Systèmes agroforestiers,dynamique spatio-temporelle,mosaïque forêt-savane,caféier,cacaoyer,cultures vivrières,innovation,Guinée,Cameroun",";Hubert de , Foresta;Patrick , Dugué;Aboubacar Ahmadou , Camara","2012-12-06","fr","true","06-12-2012","Rubriques Environnement, Nature, Paysage 2012","Aboubacar Ahmadou CamaraPatrick DuguéHubert de Foresta","Article","Texte intégral",4363,0,0,0,0,0,227,1751,2385,1,16
