"id"	"UID"	"SCHID"	"Title"	"Title_en"	"keywords_en"	"keywords_fr"	"authors"	"date"	"langue"	"translated"	"numciting"	"numcited"
"5827"	""	"11755519673293403106"	"Les principaux enseignements du 1<sup>er</sup> tour de l’élection présidentielle de 2007 en cartes"	""	";France;élection présidentiell"	"élection présidentielle,France"	";Stéphane , Leroy"	"2007-04-30"	"fr"	"false"	"0"	"0"
"21123"	"T0782"	"9011177800405190403"	"The Canadian Geospatial Data Infrastructure and health mapping "	""	";data sharing;usability;santé;cartographie;partage de données;mapping;utilisabilité;health;IDGC;CGD"	"santé,cartographie,utilisabilité,IDGC,partage de données"	";Eddie , Oldfield;Sheng , Gao;François , Anton;Darka , Mioc;Xiaolun , Yi;David J. , Coleman"	"2008-12-08"	"en"	"false"	"0"	"0"
"971"	""	"18090523632849764689"	"Klein Juan-Luis, Laurin Suzanne, 1999, <em>L´éducation géographique. Formation du citoyen et conscience territoriale</em>,Presses de l´Université du Québec, 258 p."	""	""	""	";Jean-Pierre , Chevalier"	"2000-09-11"	"fr"	"false"	"0"	"0"
"5493"	"T0418"	"1328359827195239025"	"Albert Demangeon (1872-1940). Sources et bibliographie"	"Albert Demangeon (1872-1940). Sources and Bibliography"	";human geography;géographie économique;géographie régionale;histoire de la géographie;Albert Demangeon;French School of geography;géographie humaine;history of geography;Ecole française de géographie;economic geography;regional geograph"	"Albert Demangeon,Ecole française de géographie,géographie économique,géographie humaine,géographie régionale,histoire de la géographie"	";Denis , Wolff"	"2005-07-05"	"fr"	"true"	"0"	"0"
"19113"	"T0779"	""	"Did May '68 change geography?"	""	""	""	";Denise , Pumain"	"2008-07-01"	"en"	"false"	"0"	"0"
"3722"	"T0515"	"7058230387842150561"	"Nouvelles données géomorphométriques issues de la théorie des graphes pour l’analyse spatiale"	"New geomorphometric advances based on graph theory applied to spatial analysis"	";spatial analysis;théorie des graphes;méthode;géomorphométrie;morphometric model;analyse spatiale;graph theory;geomorphometry;method;modèle morphométriqu"	"analyse spatiale,géomorphométrie,méthode,modèle morphométrique,théorie des graphes"	";Géraldine , Planque;Angela , Barthes"	"2002-09-26"	"fr"	"true"	"0"	"0"
"748"	""	"14224366882423658331"	"Pierre G., 2004, <em>Agriculture dépendante et agriculture durable. La PAC et les plateaux du sud-est du Bassin parisien</em>, Paris, Publications de la Sorbonne, 328 p."	""	""	""	";Yann , Calbérac"	"2005-11-23"	"fr"	"false"	"0"	"0"
"26511"	"T1159"	""	"Des territoires et des contrats au service de l’environnement. Le Lalangina, sur le versant ouest du COFAV (corridor forestier Ambositra Vondrozo) à Madagascar"	"Territories and contracts for the Environment. The Lalangina region, on the western slope of the Ambositra Vondrozo forest corridor, Madagascar"	";local community;payment for ecological services;biodiversity;territory;forest corridor;paiement pour service environnemental;pauvreté;politiques environnementales;forest;communauté locale;environmental policy;dispositif;provisions;poverty;territoire;corridor forestier;forêt;biodiversité;Madagasca"	"Madagascar,corridor forestier,politiques environnementales,paiement pour service environnemental,dispositif,territoire,biodiversité,forêt,communauté locale,pauvreté"	";Chantal , Blanc-Pamard;Haingo , Ramamonjy;Dolys , Andriantseheno;Hervé , Rakoto Ramiarantsoa"	"2014-11-05"	"fr"	"true"	"0"	"44"
"7212"	"T0709"	""	"Research and Transmission"	""	""	""	";Denise , Pumain"	"2001-01-12"	"en"	"false"	"0"	"0"
"2171"	"T0662"	""	"Structure and public Utilities. Retails and sercice frequentation in Languedoc-Roussillon (France)"	""	";country planning;local service;territoriality;town hierarchy;Languedoc-Roussillon (region);intercommunity link;networ"	""	";Jean-Luc , Bonnefoy"	"1996-05-03"	"en"	"false"	"0"	"0"
"25881"	"T1101"	"8836214754636785157"	"La coopération transfrontalière un levier potentiel des réconciliations interethniques en ex-Yougoslavie ? Une approche critique."	""	";Coopération transfrontalière;Enlargement of the European Union;Interethnic reconciliations;Réconciliations interethniques;Cross-border cooperation;Élargissement de l’Union européenne;Ex-Yougoslavie;Former Yugoslavi"	"Élargissement de l’Union européenne,Coopération transfrontalière,Réconciliations interethniques,Ex-Yougoslavie"	";Cyril , Blondel"	"2013-04-13"	"fr"	"false"	"0"	"72"
"3401"	"T0294"	"13681896154766201310"	"Les constructions des mondes de l’habitant : Eclairage pragmatique et herméneutique "	"The constructions of the inhabitants’ world : Pragmatic and hermeneutic light."	";éthique des sciences de l’habitation;ethic;dwelling;pragmatic approach;human science;hermeneutic approach;double interview;discours;habiter;approche herméneutique;approche pragmatique;double entretie"	"habiter,discours,double entretien,approche pragmatique,approche herméneutique,éthique des sciences de l’habitation"	";André-Frédéric , Hoyaux"	"2003-01-15"	"fr"	"true"	"0"	"25"
"26826"	""	"7151491597962077299"	"Gintrac C. et Giroud M., 2014, Villes contestées : pour une géographie critique de l’urbain, Paris, Les Prairies ordinaires, 399 p."	""	""	""	";Thibault Le , Corre"	"2015-03-05"	"fr"	"false"	"0"	"3"
"19763"	""	"4912174097628852467"	"Krichewsky L. et al. (dir.), 2007, <em>Guide de l’étudiant ERASMUS européen en sciences sociales</em>, Paris, Belin, 336 p."	""	""	""	";Gabriel , Dupuy"	"2008-09-02"	"fr"	"false"	"0"	"0"
"719"	"T0336"	"1026992197140725601"	"la périphérie urbaine et les extensions de la ville de Beyrouth (Liban) : étude par traitement d'une image SPOT "	"Beyrouth urban fringe and spatial extension : the use of Spot data"	";télédétection;remote sensin"	"télédétection"	";Jean-Louis , Drouot;Michael F , Davie"	"2000-04-25"	"fr"	"true"	"0"	"8"
"22151"	"T0804"	"7158948046431041029"	"Vulnérabilités urbaines dans les pays du Sud. Présentation du dossier"	""	";Pérou;territory;Bolivie;Ecuador;Equateur;ville;patrimoine;enjeu;heritage;Bolivia;city;urban vulnerability;vulnérabilité urbaine;risk;Afrique;territoire;risque;Africa;Peru;strategic element"	"Afrique,Bolivie,enjeu,Equateur,patrimoine,Pérou,risque,territoire,ville,vulnérabilité urbaine"	";Robert , D’Ercole;Sébastien , Hardy;Pauline , Gluski;Alexis , Sierra"	"2009-04-06"	"fr"	"false"	"0"	"0"
"4251"	"T0074"	"10030087423435382196"	"La mobilité quotidienne dans les grandes villes du monde : application de la théorie des réseaux bayésiens"	"Daily mobility in major world cities : an application of bayesian networks' theory"	";réseaux bayésiens;knowledge discovery;indicateur urbain;ville mondiale;bayesian networks;world city;mobilité urbaine;urban mobility;urban indicato"	"indicateur urbain,knowledge discovery,mobilité urbaine,réseaux bayésiens,ville mondiale"	";Giovanni , Fusco"	"2004-02-18"	""	"true"	"0"	"20"
"678"	"T0202"	"13779990891468529539"	"Histoires d'eau dans le bassin minier du Nord Pas-de-Calais, apports de la télédétection pour l'étude des relations Homme-Hydrosystème"	"Water in the coal basin of the Nord Pas-de-Calais : lessons from remote sensing use in the study of man-hydrosystem interactions"	";télédétection;remote sensin"	"télédétection"	";Richard , Laganier"	"2000-05-05"	"fr"	"true"	"0"	"2"
"2386"	"T0220"	"11907919065736255354"	"Spatial structure of urban settlement systems : stability versus changeability"	""	""	""	";A.L. , Valesyan;Viatcheslav , Shuper"	"1999-03-26"	"en"	"false"	"0"	"20"
"594"	"T0479"	""	"Du local au global, une géographie sans échelles ?"	""	""	""	";Denise , Pumain"	"2003-09-12"	"fr"	"false"	"0"	"0"
"137"	"T0426"	"2727750050109323013"	"Le prix des maisons individuelles dans la région rouennaise en 1993"	"The price of private housing in the Rouen urban area in 1993"	";France;prix des logements;interpolation;house pric"	"prix des logements,interpolation,France"	";Sylviano , Freire-Diaz"	"1996-06-03"	"fr"	"true"	"0"	"0"
"850"	""	"5992543343617916516"	"Prevelakis G., 2000, <em>Athènes.Urbanisme, culture et politique</em>, Paris, L´Harmattan, 146 p."	""	""	""	";Christine , Kosmopoulos"	"2002-08-29"	"fr"	"false"	"0"	"0"
"4840"	"T0082"	"958072291029718013"	"La planification régionale en Haïti"	"Regional planning in Haiti"	";Haïti;développement régional;regional development;regional planning;aménagement du territoir"	"aménagement du territoire,Haïti,développement régional"	";Ernst A. , Bernardin"	"1999-03-16"	"fr"	"true"	"0"	"2"
"26207"	"T1140"	"13862902254521728979"	"Cartografiar las territorialidades indígenas en los Andes bolivianos: intereses políticos y desafíos metodológicos"	"Mapping Indigenous territorialities in the Bolivian Andes: political and methodological issues"	";Andes;territory;ayllu;cartografía;mapping;geopolítica;pueblos indígenas;geopolitics;TCO;ayuda al desarrollo;Bolivia;development aid;marka;territorio;Estado;State;indigenous peoples;descolonización;decolonizatio"	""	";Irène , Hirt;Louca , Lerch;Noemí , Larrazábal Córdova"	"2014-02-27"	"es"	"true"	"0"	"77"
"598"	"T0630"	""	"La géographie au sommet"	""	""	""	";Denise , Pumain"	"2002-08-30"	"fr"	"false"	"0"	"0"
"23467"	"T0927"	"12857852803652980169"	"Élisée Reclus et les Juifs : étude géographique d’un peuple sans état"	"Élisée Reclus and the Jews : a geographical study of a stateless people"	";universal geography;anarchisme;géographie universelle;anti-semitism;Reclus;Juifs;antisémitisme;anarchism;Jew"	"anarchisme,antisémitisme,géographie universelle,Juifs,Reclus"	";Philippe , Malburet;Federico , Ferretti;Philippe , Pelletier"	"2011-02-02"	"fr"	"true"	"0"	"46"
"25910"	"T1079"	"10928771149826054783"	"« Essentiel paysage » : l’herbier imaginaire d’Aimé Césaire"	"“Essential landscape”: Aimé Césaire's imaginary herbarium"	";imaginaire;Césaire;botanique;Martinique;paysage;nature;herbarium;botany;landscape;herbie"	"Césaire,imaginaire,paysage,nature,Martinique,botanique,herbier"	";Michèle , Constans"	"2013-05-02"	"fr"	"true"	"0"	"40"
"330"	"T0674"	""	"New Models explaining regional Evolution in Europe. Contributions to an international conference in honour of Professor J.H.P. Paelinck Tinbergen Institute, Rotterdam, June 16-17, 1995. Introduction"	""	""	""	";Pierre-Henri , Derycke;Michel , Mignolet"	"1998-02-02"	"en"	"false"	"0"	"0"
"2889"	"T0046"	"14913337109328807785"	"Propositions méthodologiques pour l’amélioration automatique des contrastes de couleur - application aux cartes de risque"	"Methodological propositions for the automatic improvement of colour contrasts -application to risk maps"	";risk;legibility;lisibilité;contraste de couleur;geomatics;géomatique;cartography;cartographie;risque;colour contras"	"cartographie,contraste de couleur,géomatique,lisibilité,risque"	";Elisabeth , Chesneau"	"2006-11-14"	"fr"	"true"	"0"	"12"
"4845"	"T0300"	"17947646344268792776"	"Emerging Societal Involvement in City Management : the case of Cape Town"	""	";prise de décision;gestion urbaine;public participation;démocratie participative;participation publique;development forums;forums de développement;decision making;participatory democracy;urban managemen"	"démocratie participative,forums de développement,gestion urbaine,participation publique,prise de décision"	";Neil , Dewar"	"1999-02-15"	"en"	"false"	"0"	"14"
"554"	"T0211"	"6990479990781795393"	"Aux sources de la sémiologie graphique"	"Where does semiology graphic comes from ?"	";XXe siècle;France;graphical semiotic;cartography;cartographie;sémiologie graphique;Bertin (Jacques);XXth centur"	"Bertin (Jacques),cartographie,France,sémiologie graphique,XXe siècle"	";Gilles , Palsky;Marie-Claire , Robic"	"2000-11-17"	"fr"	"true"	"0"	"0"
"12803"	"T0424"	"15655405660829599671"	"Spatio-temporal exploration of SARS epidemic"	""	";géo-visualisation;geovisualization;information spatio-temporelle;SARS;cartographie animée;animated cartography;GIS;spatio-temporal information;SRA"	"cartographie animée,géo-visualisation,information spatio-temporelle,SRAS"	";Arnaud , Banos;Javier , Lacasa"	"2007-11-27"	"en"	"false"	"0"	"9"
"24841"	"T0956"	"15308082467940695330"	"La carte et le territoire : le réseau écologique à l’épreuve de l’assemblée cartographique"	"The map and the territory: putting the ecological network to the test"	";dispositif sociotechnique;model;social and technical processes;mapping approach;ecological network;carte;réseau écologique;nature ordinaire;modèle;ordinary biodiversit"	"nature ordinaire,réseau écologique,carte,modèle,dispositif sociotechnique"	";Raphaël , Mathevet;Ruppert , Vimal"	"2011-12-01"	"fr"	"true"	"0"	"40"
"1272"	"T0312"	"16017213343505268075"	"La difficile émergence d’un territoire lagunaire protégé au Portugal : la Ria Formosa"	"The difficult emergence of a protected lagoonal territory in Portugal: the case of the Ria Formosa"	";environmental management;coastal zone;hydrosystème;littoral;sustainable exploitation;exploitation durable;gestion environnementale;hydrosyste"	"exploitation durable,gestion environnementale,hydrosystème,littoral"	";Frédéric , Bertrand"	"2004-12-16"	"fr"	"true"	"0"	"3"
"288"	"T0230"	""	"La densité a-t-elle une influence sur les comportements sociaux ? Des échelles territoriales différentes"	""	""	""	";Hervé , Le Bras"	"1996-04-12"	"fr"	"false"	"0"	"3"
"2560"	"T0048"	"1291863581341518928"	"Les nuits tananariviennes : citadinités et marginalités en construction"	"Nights in Antananarivo. Building Urbanities and Marginalities"	";nuit;citadinité;politique de la ville;Antananarivo;urban politic;marginalité;espace-temps;social geography;marginality;homelessness;night;enfants et familles des rues;urbanity;Madagascar;géographie social"	"Antananarivo,citadinité,enfants et familles des rues,espace-temps,géographie sociale,Madagascar,marginalité,nuit,politique de la ville"	";Catherine , Fournet-Guérin;Marie , Morelle"	"2006-06-28"	"fr"	"true"	"0"	"37"
"879"	""	"11088495948888412925"	"Burgel G., 2000, <em>Du tiers-monde aux tiers-mondes</em>, Paris, Dunod, 122 p."	""	""	""	";Gilles , Montigny"	"2002-02-28"	"fr"	"false"	"0"	"0"
"983"	""	"16179985436327710739"	"Lebrun F.(dir.), 2000, <em>Atlas Historique</em>, Paris, Hachette.."	""	""	""	";Gilles , Palsky"	"2000-05-09"	"fr"	"false"	"0"	"0"
"21995"	"T0789"	""	"Les images satellites Spot multi-dates et la métrique spatiale dans l’étude du changement urbain et suburbain – Le cas de la basse vallée de la Bruche (Bas-Rhin, France)"	"Twenty years of land use land cover changes using Spot images serie and spatial metric - The sub-urban Bruche valley (Bas Rhin France)"	";France;image satellite Spot;satellite imagery of Spot;landscape changes;vallée de la Bruche - Bas-Rhin;landscape metric;changements paysagers;valley of Bruche - Bas-Rhin;métrique paysagèr"	"image satellite Spot,métrique paysagère,changements paysagers,vallée de la Bruche - Bas-Rhin,France"	";Dong , BinhTran;Christiane , Weber;Grzegorz , Skupinski"	"2009-03-12"	"fr"	"true"	"0"	"41"
